"","Line0000Point0002.Raw","Line0000Point0002.Defl","Line0000Point0002.Amp","Line0000Point0002.Phase","Line0000Point0002.Phas2","Line0000Point0002.Freq","Line0000Point0002.ZSnsr","Line0000Point0002.Bias"
"37",-3.65159098691947e-06,3.4631388867723e-09,4.87387005754236e-11,57.0025405883789,42.9070816040039,1759681.375,-3.65148480341304e-06,NA
"38",-3.64946959052759e-06,3.43863670870803e-09,4.87387005754236e-11,57.0025405883789,42.9070816040039,1759681.375,-3.64957577403402e-06,NA
"39",-3.64746142622607e-06,3.45389894462755e-09,4.87387005754236e-11,57.0025405883789,42.9070816040039,1759681.375,-3.64767061000748e-06,NA
"40",-3.64605421054875e-06,3.43731665353175e-09,4.87387005754236e-11,57.0025405883789,42.9070816040039,1759681.375,-3.64576249012316e-06,NA
"41",-3.64382276529795e-06,3.40736949766551e-09,4.87387005754236e-11,57.0025405883789,42.9070816040039,1759681.375,-3.64383959094994e-06,NA
"42",-3.64189372703549e-06,3.4559615169627e-09,4.87387005754236e-11,57.0025405883789,42.9070816040039,1759681.375,-3.64189872925635e-06,NA
"43",-3.63989920515451e-06,3.45728135009438e-09,4.87387005754236e-11,57.0025405883789,42.9070816040039,1759681.375,-3.63994627150532e-06,NA
"44",-3.63804133485246e-06,3.43880168784949e-09,4.87387005754236e-11,57.0025405883789,42.9070816040039,1759681.375,-3.63798835678608e-06,NA
"45",-3.63600361197314e-06,3.4432565687581e-09,4.87387005754236e-11,57.0025405883789,42.9070816040039,1759681.375,-3.63603066944052e-06,NA
"46",-3.63413937520818e-06,3.42881922854588e-09,4.87387005754236e-11,57.0025405883789,42.9070816040039,1759681.375,-3.63407889381051e-06,NA
"47",-3.63186313734332e-06,3.41825945326946e-09,4.87387005754236e-11,57.0025405883789,42.9070816040039,1759681.375,-3.63213871423795e-06,NA
"48",-3.63042818207759e-06,3.41388695090927e-09,4.87387005754236e-11,57.0025405883789,42.9070816040039,1759681.375,-3.63020899385447e-06,NA
"49",-3.62811761078774e-06,3.41256689573299e-09,4.87387005754236e-11,57.0025405883789,42.9070816040039,1759681.375,-3.62828018296568e-06,NA
"50",-3.62646733265137e-06,3.40109962415625e-09,4.87387005754236e-11,57.0025405883789,42.9070816040039,1759681.375,-3.62634000339312e-06,NA
"51",-3.62445439350267e-06,3.4076170774e-09,4.87387005754236e-11,57.0025405883789,42.9070816040039,1759681.375,-3.62437845069508e-06,NA
"52",-3.62228956873878e-06,3.40307959589836e-09,4.87387005754236e-11,57.0025405883789,42.9070816040039,1759681.375,-3.62239165951905e-06,NA
"53",-3.62042078450031e-06,3.41858941155238e-09,4.87387005754236e-11,57.0025405883789,42.9070816040039,1759681.375,-3.62038053935976e-06,NA
"54",-3.61842035090376e-06,3.39911965241413e-09,4.87387005754236e-11,57.0025405883789,42.9070816040039,1759681.375,-3.61834736395394e-06,NA
"55",-3.61624620381917e-06,3.41207195830862e-09,4.87387005754236e-11,57.0025405883789,42.9070816040039,1759681.375,-3.61629554390674e-06,NA
"56",-3.61435400009213e-06,3.4369040946558e-09,4.87387005754236e-11,57.0025405883789,42.9070816040039,1759681.375,-3.61423349204415e-06,NA
"57",-3.61191655429138e-06,3.39276717831183e-09,4.87387005754236e-11,57.0025405883789,42.9070816040039,1759681.375,-3.61217257704993e-06,NA
